id,Agent Name,Leader 1,Leader Name,Month Start Date,Location,Calls Answered,Calls Not Answered,Not Answered Rate,Met Not Answered Rate,Not Answered Percent,Calls Offered,Total Duration,Agent Avg Duration,Sentiment Score >=0,Not Answered Percent,Sentiment Score >=0,Met Sentiment Goal
75,"Fernande, Yallop",6,"Olly, Maplesden",2021-11-01,Truro,382.0,78.0,0.17,False,5.0,460.0,9660.0,25,0.0,5.0,0.0,False
75,"Fernande, Yallop",6,"Olly, Maplesden",2021-12-01,Truro,655.0,56.0,0.079,False,5.0,711.0,13509.0,21,0.0,5.0,0.0,False
76,"Papageno, Crayden",7,"Norrie, Randlesome",2021-01-01,Truro,796.0,24.0,0.029,True,5.0,820.0,12300.0,15,0.0,5.0,0.0,True
76,"Papageno, Crayden",7,"Norrie, Randlesome",2021-02-01,Truro,658.0,16.0,0.024,True,5.0,674.0,6066.0,9,0.0,5.0,0.0,False
76,"Papageno, Crayden",7,"Norrie, Randlesome",2021-03-01,Truro,909.0,43.0,0.045,True,5.0,952.0,8568.0,9,0.0,5.0,0.0,True
76,"Papageno, Crayden",7,"Norrie, Randlesome",2021-04-01,Truro,730.0,78.0,0.097,False,5.0,808.0,5656.0,8,0.0,5.0,0.0,False
76,"Papageno, Crayden",7,"Norrie, Randlesome",2021-05-01,Truro,569.0,35.0,0.058,False,5.0,604.0,7852.0,14,0.0,5.0,0.0,False
76,"Papageno, Crayden",7,"Norrie, Randlesome",2021-06-01,Truro,730.0,15.0,0.02,True,5.0,745.0,13410.0,18,0.0,5.0,0.0,False
76,"Papageno, Crayden",7,"Norrie, Randlesome",2021-07-01,Truro,460.0,29.0,0.059,False,5.0,489.0,4401.0,10,0.0,5.0,0.0,True
76,"Papageno, Crayden",7,"Norrie, Randlesome",2021-08-01,Truro,434.0,82.0,0.159,False,5.0,516.0,8772.0,20,0.0,5.0,0.0,False
76,"Papageno, Crayden",7,"Norrie, Randlesome",2021-09-01,Truro,932.0,32.0,0.033,True,5.0,964.0,12532.0,13,0.0,5.0,0.0,False
76,"Papageno, Crayden",7,"Norrie, Randlesome",2021-10-01,Truro,528.0,59.0,0.101,False,5.0,587.0,2935.0,6,0.0,5.0,0.0,True
76,"Papageno, Crayden",7,"Norrie, Randlesome",2021-11-01,Truro,619.0,78.0,0.112,False,5.0,697.0,6273.0,10,0.0,5.0,0.0,True
76,"Papageno, Crayden",7,"Norrie, Randlesome",2021-12-01,Truro,813.0,48.0,0.056,False,5.0,861.0,2583.0,3,0.0,5.0,0.0,False
78,"Mariel, Railton",7,"Norrie, Randlesome",2021-01-01,Truro,742.0,5.0,0.007,True,5.0,747.0,2988.0,4,0.0,5.0,0.0,False
78,"Mariel, Railton",7,"Norrie, Randlesome",2021-02-01,Truro,583.0,78.0,0.118,False,5.0,661.0,6610.0,11,0.0,5.0,0.0,True
78,"Mariel, Railton",7,"Norrie, Randlesome",2021-03-01,Truro,817.0,51.0,0.059,False,5.0,868.0,9548.0,12,0.0,5.0,0.0,True
78,"Mariel, Railton",7,"Norrie, Randlesome",2021-04-01,Truro,929.0,61.0,0.062,False,5.0,990.0,16830.0,18,0.0,5.0,0.0,False
78,"Mariel, Railton",7,"Norrie, Randlesome",2021-05-01,Truro,849.0,34.0,0.039,True,5.0,883.0,3532.0,4,0.0,5.0,0.0,True
78,"Mariel, Railton",7,"Norrie, Randlesome",2021-06-01,Truro,809.0,33.0,0.039,True,5.0,842.0,13472.0,17,0.0,5.0,0.0,True
78,"Mariel, Railton",7,"Norrie, Randlesome",2021-07-01,Truro,434.0,8.0,0.018,True,5.0,442.0,2652.0,6,0.0,5.0,0.0,True
78,"Mariel, Railton",7,"Norrie, Randlesome",2021-08-01,Truro,543.0,21.0,0.037,True,5.0,564.0,11280.0,21,0.0,5.0,0.0,True
78,"Mariel, Railton",7,"Norrie, Randlesome",2021-09-01,Truro,655.0,42.0,0.06,False,5.0,697.0,9061.0,14,0.0,5.0,0.0,True
78,"Mariel, Railton",7,"Norrie, Randlesome",2021-10-01,Truro,440.0,79.0,0.152,False,5.0,519.0,6228.0,14,0.0,5.0,0.0,True
78,"Mariel, Railton",7,"Norrie, Randlesome",2021-11-01,Truro,367.0,61.0,0.143,False,5.0,428.0,2996.0,8,0.0,5.0,0.0,True
78,"Mariel, Railton",7,"Norrie, Randlesome",2021-12-01,Truro,568.0,19.0,0.032,True,5.0,587.0,9979.0,18,0.0,5.0,0.0,True
79,"Jeremie, Floris",7,"Norrie, Randlesome",2021-01-01,Truro,516.0,24.0,0.044,True,5.0,540.0,5940.0,12,0.0,5.0,0.0,True
79,"Jeremie, Floris",7,"Norrie, Randlesome",2021-02-01,Truro,369.0,43.0,0.104,False,5.0,412.0,5768.0,16,0.0,5.0,0.0,False
79,"Jeremie, Floris",7,"Norrie, Randlesome",2021-03-01,Truro,719.0,83.0,0.103,False,5.0,802.0,6416.0,9,0.0,5.0,0.0,False
79,"Jeremie, Floris",7,"Norrie, Randlesome",2021-04-01,Truro,696.0,49.0,0.066,False,5.0,745.0,8940.0,13,0.0,5.0,0.0,False
79,"Jeremie, Floris",7,"Norrie, Randlesome",2021-05-01,Truro,408.0,66.0,0.139,False,5.0,474.0,7110.0,17,0.0,5.0,0.0,False
79,"Jeremie, Floris",7,"Norrie, Randlesome",2021-06-01,Truro,941.0,8.0,0.008,True,5.0,949.0,3796.0,4,0.0,5.0,0.0,False
79,"Jeremie, Floris",7,"Norrie, Randlesome",2021-07-01,Truro,479.0,21.0,0.042,True,5.0,500.0,5500.0,11,0.0,5.0,0.0,False
79,"Jeremie, Floris",7,"Norrie, Randlesome",2021-08-01,Truro,934.0,51.0,0.052,False,5.0,985.0,19700.0,21,0.0,5.0,0.0,False
79,"Jeremie, Floris",7,"Norrie, Randlesome",2021-09-01,Truro,795.0,61.0,0.071,False,5.0,856.0,10272.0,13,0.0,5.0,0.0,True
79,"Jeremie, Floris",7,"Norrie, Randlesome",2021-10-01,Truro,425.0,66.0,0.134,False,5.0,491.0,6383.0,15,0.0,5.0,0.0,False
79,"Jeremie, Floris",7,"Norrie, Randlesome",2021-11-01,Truro,746.0,42.0,0.053,False,5.0,788.0,11032.0,15,0.0,5.0,0.0,True
79,"Jeremie, Floris",7,"Norrie, Randlesome",2021-12-01,Truro,417.0,44.0,0.095,False,5.0,461.0,2305.0,6,0.0,5.0,0.0,True
89,"Rod, Knevett",7,"Norrie, Randlesome",2021-01-01,Truro,744.0,2.0,0.003,True,5.0,746.0,7460.0,10,0.0,5.0,0.0,False
89,"Rod, Knevett",7,"Norrie, Randlesome",2021-02-01,Truro,424.0,60.0,0.124,False,5.0,484.0,8228.0,19,0.0,5.0,0.0,False
89,"Rod, Knevett",7,"Norrie, Randlesome",2021-03-01,Truro,602.0,15.0,0.024,True,5.0,617.0,3702.0,6,0.0,5.0,0.0,True
89,"Rod, Knevett",7,"Norrie, Randlesome",2021-04-01,Truro,397.0,31.0,0.072,False,5.0,428.0,8132.0,20,0.0,5.0,0.0,True
89,"Rod, Knevett",7,"Norrie, Randlesome",2021-05-01,Truro,755.0,5.0,0.007,True,5.0,760.0,11400.0,15,0.0,5.0,0.0,False
89,"Rod, Knevett",7,"Norrie, Randlesome",2021-06-01,Truro,451.0,44.0,0.089,False,5.0,495.0,3960.0,9,0.0,5.0,0.0,True
89,"Rod, Knevett",7,"Norrie, Randlesome",2021-07-01,Truro,625.0,3.0,0.005,True,5.0,628.0,6908.0,11,0.0,5.0,0.0,True
89,"Rod, Knevett",7,"Norrie, Randlesome",2021-08-01,Truro,503.0,82.0,0.14,False,5.0,585.0,5265.0,10,0.0,5.0,0.0,False
89,"Rod, Knevett",7,"Norrie, Randlesome",2021-09-01,Truro,465.0,26.0,0.053,False,5.0,491.0,5892.0,13,0.0,5.0,0.0,False
89,"Rod, Knevett",7,"Norrie, Randlesome",2021-10-01,Truro,674.0,51.0,0.07,False,5.0,725.0,13775.0,20,0.0,5.0,0.0,True
89,"Rod, Knevett",7,"Norrie, Randlesome",2021-11-01,Truro,696.0,31.0,0.043,True,5.0,727.0,12359.0,18,0.0,5.0,0.0,False
89,"Rod, Knevett",7,"Norrie, Randlesome",2021-12-01,Truro,403.0,53.0,0.116,False,5.0,456.0,7752.0,19,0.0,5.0,0.0,True
90,"Trey, Ding",7,"Norrie, Randlesome",2021-01-01,Truro,458.0,9.0,0.019,True,5.0,467.0,6538.0,14,0.0,5.0,0.0,False
90,"Trey, Ding",7,"Norrie, Randlesome",2021-02-01,Truro,449.0,76.0,0.145,False,5.0,525.0,9450.0,21,0.0,5.0,0.0,True
90,"Trey, Ding",7,"Norrie, Randlesome",2021-03-01,Truro,974.0,23.0,0.023,True,5.0,997.0,18943.0,19,0.0,5.0,0.0,True
90,"Trey, Ding",7,"Norrie, Randlesome",2021-04-01,Truro,336.0,83.0,0.198,False,5.0,419.0,1676.0,5,0.0,5.0,0.0,False
90,"Trey, Ding",7,"Norrie, Randlesome",2021-05-01,Truro,790.0,56.0,0.066,False,5.0,846.0,6768.0,9,0.0,5.0,0.0,False
90,"Trey, Ding",7,"Norrie, Randlesome",2021-06-01,Truro,729.0,59.0,0.075,False,5.0,788.0,15760.0,22,0.0,5.0,0.0,False
90,"Trey, Ding",7,"Norrie, Randlesome",2021-07-01,Truro,847.0,29.0,0.033,True,5.0,876.0,10512.0,12,0.0,5.0,0.0,False
90,"Trey, Ding",7,"Norrie, Randlesome",2021-08-01,Truro,509.0,63.0,0.11,False,5.0,572.0,10868.0,21,0.0,5.0,0.0,True
90,"Trey, Ding",7,"Norrie, Randlesome",2021-09-01,Truro,442.0,76.0,0.147,False,5.0,518.0,8806.0,20,0.0,5.0,0.0,True
90,"Trey, Ding",7,"Norrie, Randlesome",2021-10-01,Truro,839.0,56.0,0.063,False,5.0,895.0,3580.0,4,0.0,5.0,0.0,True
90,"Trey, Ding",7,"Norrie, Randlesome",2021-11-01,Truro,362.0,48.0,0.117,False,5.0,410.0,5330.0,15,0.0,5.0,0.0,False
90,"Trey, Ding",7,"Norrie, Randlesome",2021-12-01,Truro,940.0,45.0,0.046,True,5.0,985.0,16745.0,18,0.0,5.0,0.0,True
92,"Niki, Lathleiffure",7,"Norrie, Randlesome",2021-01-01,Truro,595.0,19.0,0.031,True,5.0,614.0,7982.0,13,0.0,5.0,0.0,True
92,"Niki, Lathleiffure",7,"Norrie, Randlesome",2021-02-01,Truro,748.0,49.0,0.061,False,5.0,797.0,15143.0,20,0.0,5.0,0.0,False
92,"Niki, Lathleiffure",7,"Norrie, Randlesome",2021-03-01,Truro,440.0,1.0,0.002,True,5.0,441.0,8379.0,19,0.0,5.0,0.0,True
92,"Niki, Lathleiffure",7,"Norrie, Randlesome",2021-04-01,Truro,658.0,35.0,0.051,False,5.0,693.0,12474.0,19,0.0,5.0,0.0,True
92,"Niki, Lathleiffure",7,"Norrie, Randlesome",2021-05-01,Truro,710.0,3.0,0.004,True,5.0,713.0,12121.0,17,0.0,5.0,0.0,False
92,"Niki, Lathleiffure",7,"Norrie, Randlesome",2021-06-01,Truro,567.0,0.0,0.0,True,5.0,567.0,8505.0,15,0.0,5.0,0.0,True
92,"Niki, Lathleiffure",7,"Norrie, Randlesome",2021-07-01,Truro,626.0,79.0,0.112,False,5.0,705.0,7050.0,11,0.0,5.0,0.0,False
92,"Niki, Lathleiffure",7,"Norrie, Randlesome",2021-08-01,Truro,733.0,81.0,0.1,False,5.0,814.0,12210.0,17,0.0,5.0,0.0,False
92,"Niki, Lathleiffure",7,"Norrie, Randlesome",2021-09-01,Truro,507.0,80.0,0.136,False,5.0,587.0,9392.0,19,0.0,5.0,0.0,True
92,"Niki, Lathleiffure",7,"Norrie, Randlesome",2021-10-01,Truro,542.0,69.0,0.113,False,5.0,611.0,10387.0,19,0.0,5.0,0.0,True
92,"Niki, Lathleiffure",7,"Norrie, Randlesome",2021-11-01,Truro,661.0,63.0,0.087,False,5.0,724.0,13756.0,21,0.0,5.0,0.0,True
92,"Niki, Lathleiffure",7,"Norrie, Randlesome",2021-12-01,Truro,763.0,45.0,0.056,False,5.0,808.0,8888.0,12,0.0,5.0,0.0,True
95,"Pren, Ebenezer",7,"Norrie, Randlesome",2021-01-01,Truro,761.0,21.0,0.027,True,5.0,782.0,10948.0,14,0.0,5.0,0.0,True
95,"Pren, Ebenezer",7,"Norrie, Randlesome",2021-02-01,Truro,761.0,58.0,0.071,False,5.0,819.0,17199.0,23,0.0,5.0,0.0,True
95,"Pren, Ebenezer",7,"Norrie, Randlesome",2021-03-01,Truro,719.0,15.0,0.02,True,5.0,734.0,12478.0,17,0.0,5.0,0.0,False
95,"Pren, Ebenezer",7,"Norrie, Randlesome",2021-04-01,Truro,632.0,73.0,0.104,False,5.0,705.0,8460.0,13,0.0,5.0,0.0,False
95,"Pren, Ebenezer",7,"Norrie, Randlesome",2021-05-01,Truro,732.0,13.0,0.017,True,5.0,745.0,13410.0,18,0.0,5.0,0.0,True
95,"Pren, Ebenezer",7,"Norrie, Randlesome",2021-06-01,Truro,860.0,84.0,0.089,False,5.0,944.0,7552.0,9,0.0,5.0,0.0,False
95,"Pren, Ebenezer",7,"Norrie, Randlesome",2021-07-01,Truro,826.0,74.0,0.082,False,5.0,900.0,12600.0,15,0.0,5.0,0.0,True
95,"Pren, Ebenezer",7,"Norrie, Randlesome",2021-08-01,Truro,782.0,68.0,0.08,False,5.0,850.0,4250.0,5,0.0,5.0,0.0,True
95,"Pren, Ebenezer",7,"Norrie, Randlesome",2021-09-01,Truro,465.0,83.0,0.151,False,5.0,548.0,7672.0,16,0.0,5.0,0.0,True
95,"Pren, Ebenezer",7,"Norrie, Randlesome",2021-10-01,Truro,356.0,72.0,0.168,False,5.0,428.0,5992.0,17,0.0,5.0,0.0,False
95,"Pren, Ebenezer",7,"Norrie, Randlesome",2021-11-01,Truro,916.0,76.0,0.077,False,5.0,992.0,20832.0,23,0.0,5.0,0.0,False
95,"Pren, Ebenezer",7,"Norrie, Randlesome",2021-12-01,Truro,406.0,52.0,0.114,False,5.0,458.0,7786.0,19,0.0,5.0,0.0,True
103,"Briana, Clew",7,"Norrie, Randlesome",2021-01-01,Truro,563.0,2.0,0.004,True,5.0,565.0,7910.0,14,0.0,5.0,0.0,True
103,"Briana, Clew",7,"Norrie, Randlesome",2021-02-01,Truro,366.0,79.0,0.178,False,5.0,445.0,2225.0,6,0.0,5.0,0.0,False
103,"Briana, Clew",7,"Norrie, Randlesome",2021-03-01,Truro,559.0,25.0,0.043,True,5.0,584.0,8176.0,15,0.0,5.0,0.0,False
103,"Briana, Clew",7,"Norrie, Randlesome",2021-04-01,Truro,761.0,38.0,0.048,True,5.0,799.0,9588.0,13,0.0,5.0,0.0,False
103,"Briana, Clew",7,"Norrie, Randlesome",2021-05-01,Truro,451.0,50.0,0.1,False,5.0,501.0,4008.0,9,0.0,5.0,0.0,False
103,"Briana, Clew",7,"Norrie, Randlesome",2021-06-01,Truro,370.0,78.0,0.174,False,5.0,448.0,3584.0,10,0.0,5.0,0.0,True
103,"Briana, Clew",7,"Norrie, Randlesome",2021-07-01,Truro,449.0,1.0,0.002,True,5.0,450.0,6300.0,14,0.0,5.0,0.0,True
103,"Briana, Clew",7,"Norrie, Randlesome",2021-08-01,Truro,733.0,30.0,0.039,True,5.0,763.0,9919.0,14,0.0,5.0,0.0,True
103,"Briana, Clew",7,"Norrie, Randlesome",2021-09-01,Truro,435.0,34.0,0.072,False,5.0,469.0,1407.0,3,0.0,5.0,0.0,False
103,"Briana, Clew",7,"Norrie, Randlesome",2021-10-01,Truro,604.0,53.0,0.081,False,5.0,657.0,9855.0,16,0.0,5.0,0.0,True
103,"Briana, Clew",7,"Norrie, Randlesome",2021-11-01,Truro,617.0,49.0,0.074,False,5.0,666.0,9324.0,15,0.0,5.0,0.0,True
103,"Briana, Clew",7,"Norrie, Randlesome",2021-12-01,Truro,653.0,60.0,0.084,False,5.0,713.0,11408.0,17,0.0,5.0,0.0,False
116,"Seth, Kitchingham",7,"Norrie, Randlesome",2021-01-01,Truro,,,,,5.0,,,,0.0,5.0,0.0,
116,"Seth, Kitchingham",7,"Norrie, Randlesome",2021-02-01,Truro,,,,,5.0,,,,0.0,5.0,0.0,
116,"Seth, Kitchingham",7,"Norrie, Randlesome",2021-03-01,Truro,,,,,5.0,,,,0.0,5.0,0.0,
116,"Seth, Kitchingham",7,"Norrie, Randlesome",2021-04-01,Truro,,,,,5.0,,,,0.0,5.0,0.0,
116,"Seth, Kitchingham",7,"Norrie, Randlesome",2021-05-01,Truro,461.0,0.0,0.0,True,5.0,461.0,9220.0,20,0.0,5.0,0.0,False
116,"Seth, Kitchingham",7,"Norrie, Randlesome",2021-06-01,Truro,800.0,0.0,0.0,True,5.0,800.0,14400.0,18,0.0,5.0,0.0,False
116,"Seth, Kitchingham",7,"Norrie, Randlesome",2021-07-01,Truro,378.0,73.0,0.162,False,5.0,451.0,2706.0,7,0.0,5.0,0.0,True
116,"Seth, Kitchingham",7,"Norrie, Randlesome",2021-08-01,Truro,790.0,39.0,0.047,True,5.0,829.0,11606.0,15,0.0,5.0,0.0,True
116,"Seth, Kitchingham",7,"Norrie, Randlesome",2021-09-01,Truro,695.0,4.0,0.006,True,5.0,699.0,12582.0,18,0.0,5.0,0.0,False
116,"Seth, Kitchingham",7,"Norrie, Randlesome",2021-10-01,Truro,438.0,30.0,0.064,False,5.0,468.0,6552.0,15,0.0,5.0,0.0,True
116,"Seth, Kitchingham",7,"Norrie, Randlesome",2021-11-01,Truro,906.0,61.0,0.063,False,5.0,967.0,15472.0,17,0.0,5.0,0.0,False
116,"Seth, Kitchingham",7,"Norrie, Randlesome",2021-12-01,Truro,598.0,20.0,0.032,True,5.0,618.0,5562.0,9,0.0,5.0,0.0,False
118,"Gill, Aleksich",7,"Norrie, Randlesome",2021-01-01,Truro,,,,,5.0,,,,0.0,5.0,0.0,
118,"Gill, Aleksich",7,"Norrie, Randlesome",2021-02-01,Truro,,,,,5.0,,,,0.0,5.0,0.0,
118,"Gill, Aleksich",7,"Norrie, Randlesome",2021-03-01,Truro,,,,,5.0,,,,0.0,5.0,0.0,
118,"Gill, Aleksich",7,"Norrie, Randlesome",2021-04-01,Truro,,,,,5.0,,,,0.0,5.0,0.0,
118,"Gill, Aleksich",7,"Norrie, Randlesome",2021-05-01,Truro,756.0,11.0,0.014,True,5.0,767.0,13039.0,17,0.0,5.0,0.0,False
118,"Gill, Aleksich",7,"Norrie, Randlesome",2021-06-01,Truro,387.0,47.0,0.108,False,5.0,434.0,8246.0,21,0.0,5.0,0.0,False
118,"Gill, Aleksich",7,"Norrie, Randlesome",2021-07-01,Truro,582.0,34.0,0.055,False,5.0,616.0,3080.0,5,0.0,5.0,0.0,False
118,"Gill, Aleksich",7,"Norrie, Randlesome",2021-08-01,Truro,651.0,75.0,0.103,False,5.0,726.0,7260.0,11,0.0,5.0,0.0,True
118,"Gill, Aleksich",7,"Norrie, Randlesome",2021-09-01,Truro,606.0,85.0,0.123,False,5.0,691.0,11056.0,18,0.0,5.0,0.0,True
118,"Gill, Aleksich",7,"Norrie, Randlesome",2021-10-01,Truro,651.0,22.0,0.033,True,5.0,673.0,6057.0,9,0.0,5.0,0.0,False
118,"Gill, Aleksich",7,"Norrie, Randlesome",2021-11-01,Truro,639.0,2.0,0.003,True,5.0,641.0,13461.0,21,0.0,5.0,0.0,True
118,"Gill, Aleksich",7,"Norrie, Randlesome",2021-12-01,Truro,410.0,82.0,0.167,False,5.0,492.0,2952.0,7,0.0,5.0,0.0,True
121,"Fanni, Bennis",7,"Norrie, Randlesome",2021-01-01,Truro,,,,,5.0,,,,0.0,5.0,0.0,
121,"Fanni, Bennis",7,"Norrie, Randlesome",2021-02-01,Truro,,,,,5.0,,,,0.0,5.0,0.0,
121,"Fanni, Bennis",7,"Norrie, Randlesome",2021-03-01,Truro,,,,,5.0,,,,0.0,5.0,0.0,
121,"Fanni, Bennis",7,"Norrie, Randlesome",2021-04-01,Truro,,,,,5.0,,,,0.0,5.0,0.0,
121,"Fanni, Bennis",7,"Norrie, Randlesome",2021-05-01,Truro,931.0,52.0,0.053,False,5.0,983.0,19660.0,21,0.0,5.0,0.0,True
121,"Fanni, Bennis",7,"Norrie, Randlesome",2021-06-01,Truro,859.0,68.0,0.073,False,5.0,927.0,16686.0,19,0.0,5.0,0.0,False
121,"Fanni, Bennis",7,"Norrie, Randlesome",2021-07-01,Truro,415.0,85.0,0.17,False,5.0,500.0,8000.0,19,0.0,5.0,0.0,True
121,"Fanni, Bennis",7,"Norrie, Randlesome",2021-08-01,Truro,719.0,27.0,0.036,True,5.0,746.0,8952.0,12,0.0,5.0,0.0,False
121,"Fanni, Bennis",7,"Norrie, Randlesome",2021-09-01,Truro,523.0,62.0,0.106,False,5.0,585.0,4095.0,8,0.0,5.0,0.0,False
121,"Fanni, Bennis",7,"Norrie, Randlesome",2021-10-01,Truro,595.0,53.0,0.082,False,5.0,648.0,9720.0,16,0.0,5.0,0.0,True
121,"Fanni, Bennis",7,"Norrie, Randlesome",2021-11-01,Truro,944.0,29.0,0.03,True,5.0,973.0,17514.0,19,0.0,5.0,0.0,True
121,"Fanni, Bennis",7,"Norrie, Randlesome",2021-12-01,Truro,506.0,11.0,0.021,True,5.0,517.0,7238.0,14,0.0,5.0,0.0,True
135,"Bernadene, Ianne",6,"Olly, Maplesden",2021-01-01,Truro,,,,,5.0,,,,0.0,5.0,0.0,
135,"Bernadene, Ianne",6,"Olly, Maplesden",2021-02-01,Truro,,,,,5.0,,,,0.0,5.0,0.0,
135,"Bernadene, Ianne",6,"Olly, Maplesden",2021-03-01,Truro,,,,,5.0,,,,0.0,5.0,0.0,
135,"Bernadene, Ianne",6,"Olly, Maplesden",2021-04-01,Truro,,,,,5.0,,,,0.0,5.0,0.0,
135,"Bernadene, Ianne",6,"Olly, Maplesden",2021-05-01,Truro,604.0,25.0,0.04,True,5.0,629.0,13209.0,22,0.0,5.0,0.0,False
135,"Bernadene, Ianne",6,"Olly, Maplesden",2021-06-01,Truro,545.0,62.0,0.102,False,5.0,607.0,12747.0,23,0.0,5.0,0.0,False
135,"Bernadene, Ianne",6,"Olly, Maplesden",2021-07-01,Truro,552.0,55.0,0.091,False,5.0,607.0,3035.0,5,0.0,5.0,0.0,True
135,"Bernadene, Ianne",6,"Olly, Maplesden",2021-08-01,Truro,442.0,24.0,0.052,False,5.0,466.0,4194.0,9,0.0,5.0,0.0,False
135,"Bernadene, Ianne",6,"Olly, Maplesden",2021-09-01,Truro,661.0,24.0,0.035,True,5.0,685.0,2055.0,3,0.0,5.0,0.0,False
135,"Bernadene, Ianne",6,"Olly, Maplesden",2021-10-01,Truro,913.0,12.0,0.013,True,5.0,925.0,13875.0,15,0.0,5.0,0.0,False
135,"Bernadene, Ianne",6,"Olly, Maplesden",2021-11-01,Truro,462.0,58.0,0.112,False,5.0,520.0,6240.0,14,0.0,5.0,0.0,True
135,"Bernadene, Ianne",6,"Olly, Maplesden",2021-12-01,Truro,506.0,59.0,0.104,False,5.0,565.0,3390.0,7,0.0,5.0,0.0,False
7,"Moreen, Cohen",8,"Sarena, Colthard",2021-01-01,Digby,644.0,8.0,0.012,True,5.0,652.0,8476.0,13,0.0,5.0,0.0,False
7,"Moreen, Cohen",8,"Sarena, Colthard",2021-02-01,Digby,952.0,11.0,0.011,True,5.0,963.0,11556.0,12,0.0,5.0,0.0,True
7,"Moreen, Cohen",8,"Sarena, Colthard",2021-03-01,Digby,882.0,25.0,0.028,True,5.0,907.0,14512.0,16,0.0,5.0,0.0,True
7,"Moreen, Cohen",8,"Sarena, Colthard",2021-04-01,Digby,649.0,35.0,0.051,False,5.0,684.0,9576.0,15,0.0,5.0,0.0,True
7,"Moreen, Cohen",8,"Sarena, Colthard",2021-05-01,Digby,458.0,59.0,0.114,False,5.0,517.0,9823.0,21,0.0,5.0,0.0,True
7,"Moreen, Cohen",8,"Sarena, Colthard",2021-06-01,Digby,483.0,79.0,0.141,False,5.0,562.0,2810.0,6,0.0,5.0,0.0,True
7,"Moreen, Cohen",8,"Sarena, Colthard",2021-07-01,Digby,554.0,43.0,0.072,False,5.0,597.0,4179.0,8,0.0,5.0,0.0,False
7,"Moreen, Cohen",8,"Sarena, Colthard",2021-08-01,Digby,626.0,72.0,0.103,False,5.0,698.0,10470.0,17,0.0,5.0,0.0,False
7,"Moreen, Cohen",8,"Sarena, Colthard",2021-09-01,Digby,410.0,73.0,0.151,False,5.0,483.0,3864.0,9,0.0,5.0,0.0,True
7,"Moreen, Cohen",8,"Sarena, Colthard",2021-10-01,Digby,927.0,25.0,0.026,True,5.0,952.0,4760.0,5,0.0,5.0,0.0,True
7,"Moreen, Cohen",8,"Sarena, Colthard",2021-11-01,Digby,697.0,70.0,0.091,False,5.0,767.0,9204.0,13,0.0,5.0,0.0,False
7,"Moreen, Cohen",8,"Sarena, Colthard",2021-12-01,Digby,366.0,55.0,0.131,False,5.0,421.0,5052.0,14,0.0,5.0,0.0,True
15,"Eryn, Gullam",8,"Sarena, Colthard",2021-01-01,Digby,789.0,4.0,0.005,True,5.0,793.0,9516.0,12,0.0,5.0,0.0,False
15,"Eryn, Gullam",8,"Sarena, Colthard",2021-02-01,Digby,875.0,66.0,0.07,False,5.0,941.0,15997.0,18,0.0,5.0,0.0,True
15,"Eryn, Gullam",8,"Sarena, Colthard",2021-03-01,Digby,466.0,52.0,0.1,False,5.0,518.0,8288.0,18,0.0,5.0,0.0,True
15,"Eryn, Gullam",8,"Sarena, Colthard",2021-04-01,Digby,473.0,51.0,0.097,False,5.0,524.0,11004.0,23,0.0,5.0,0.0,False
15,"Eryn, Gullam",8,"Sarena, Colthard",2021-05-01,Digby,562.0,74.0,0.116,False,5.0,636.0,8268.0,15,0.0,5.0,0.0,False
15,"Eryn, Gullam",8,"Sarena, Colthard",2021-06-01,Digby,942.0,36.0,0.037,True,5.0,978.0,16626.0,18,0.0,5.0,0.0,False
15,"Eryn, Gullam",8,"Sarena, Colthard",2021-07-01,Digby,546.0,38.0,0.065,False,5.0,584.0,11680.0,21,0.0,5.0,0.0,False
15,"Eryn, Gullam",8,"Sarena, Colthard",2021-08-01,Digby,813.0,62.0,0.071,False,5.0,875.0,13125.0,16,0.0,5.0,0.0,False
15,"Eryn, Gullam",8,"Sarena, Colthard",2021-09-01,Digby,571.0,1.0,0.002,True,5.0,572.0,3432.0,6,0.0,5.0,0.0,True
15,"Eryn, Gullam",8,"Sarena, Colthard",2021-10-01,Digby,833.0,67.0,0.074,False,5.0,900.0,2700.0,3,0.0,5.0,0.0,True
15,"Eryn, Gullam",8,"Sarena, Colthard",2021-11-01,Digby,688.0,56.0,0.075,False,5.0,744.0,5208.0,8,0.0,5.0,0.0,True
15,"Eryn, Gullam",8,"Sarena, Colthard",2021-12-01,Digby,606.0,64.0,0.096,False,5.0,670.0,10720.0,18,0.0,5.0,0.0,False
17,"Jarrad, Shakelady",9,"Octavia, Waterfall",2021-01-01,Digby,770.0,24.0,0.03,True,5.0,794.0,8734.0,11,0.0,5.0,0.0,True
17,"Jarrad, Shakelady",9,"Octavia, Waterfall",2021-02-01,Digby,408.0,71.0,0.148,False,5.0,479.0,6706.0,16,0.0,5.0,0.0,True
17,"Jarrad, Shakelady",9,"Octavia, Waterfall",2021-03-01,Digby,940.0,31.0,0.032,True,5.0,971.0,15536.0,17,0.0,5.0,0.0,False
17,"Jarrad, Shakelady",9,"Octavia, Waterfall",2021-04-01,Digby,669.0,14.0,0.02,True,5.0,683.0,5464.0,8,0.0,5.0,0.0,True
17,"Jarrad, Shakelady",9,"Octavia, Waterfall",2021-05-01,Digby,421.0,0.0,0.0,True,5.0,421.0,5052.0,12,0.0,5.0,0.0,True
