Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,First Purchase,Order?,Prev_Value,Customer Classification,YoY Difference
6484.0,CA-2021-113908,2021-03-06,2021-09-06,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,New York City,New York,10011.0,East,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",384.768,2.0,0.4,-115.4304,2021,2018,1,1.0,Consistent,32.0
6485.0,CA-2021-113908,2021-03-06,2021-09-06,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,New York City,New York,10011.0,East,TEC-MA-10003173,Technology,Machines,Hewlett-Packard 300S Scientific Calculator,78.66,6.0,0.0,36.1836,2021,2018,1,1.0,Consistent,32.0
6486.0,CA-2021-113908,2021-03-06,2021-09-06,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,New York City,New York,10011.0,East,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,45.36,4.0,0.0,22.2264,2021,2018,1,1.0,Consistent,32.0
6490.0,US-2021-148866,2021-09-19,2021-09-24,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,10011.0,East,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,32.4,5.0,0.0,15.552,2021,2018,1,1.0,Consistent,32.0
6495.0,CA-2021-111262,2021-10-28,2021-01-11,Second Class,KH-16510,Keith Herrera,Consumer,United States,Houston,Texas,77095.0,Central,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,24.0,2.0,0.2,-2.7,2021,2018,1,1.0,Consistent,32.0
6496.0,CA-2021-111262,2021-10-28,2021-01-11,Second Class,KH-16510,Keith Herrera,Consumer,United States,Houston,Texas,77095.0,Central,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,15.552,3.0,0.2,5.4432,2021,2018,1,1.0,Consistent,32.0
6497.0,CA-2021-111262,2021-10-28,2021-01-11,Second Class,KH-16510,Keith Herrera,Consumer,United States,Houston,Texas,77095.0,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,26.176,2.0,0.2,-3.272,2021,2018,1,1.0,Consistent,32.0
6505.0,CA-2021-128265,2021-11-17,2021-11-22,Second Class,VW-21775,Victoria Wilson,Corporate,United States,New York City,New York,10011.0,East,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,1247.64,3.0,0.0,349.3392,2021,2018,1,1.0,Consistent,32.0
6509.0,CA-2021-102197,2021-12-20,2021-12-26,Standard Class,DK-13150,David Kendrick,Corporate,United States,New York City,New York,10009.0,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,279.9,5.0,0.0,137.151,2021,2018,1,1.0,Consistent,32.0
6510.0,CA-2021-102197,2021-12-20,2021-12-26,Standard Class,DK-13150,David Kendrick,Corporate,United States,New York City,New York,10009.0,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,50.352,3.0,0.2,17.6232,2021,2018,1,1.0,Consistent,32.0
6511.0,CA-2021-102197,2021-12-20,2021-12-26,Standard Class,DK-13150,David Kendrick,Corporate,United States,New York City,New York,10009.0,East,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,34.02,3.0,0.0,16.6698,2021,2018,1,1.0,Consistent,32.0
6512.0,CA-2021-167640,2021-06-03,2021-10-03,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109.0,West,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,23.88,6.0,0.0,8.1192,2021,2019,1,1.0,Consistent,32.0
6513.0,CA-2021-167640,2021-06-03,2021-10-03,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109.0,West,OFF-LA-10004559,Office Supplies,Labels,Avery 49,11.52,4.0,0.0,5.6448,2021,2019,1,1.0,Consistent,32.0
6514.0,CA-2021-167640,2021-06-03,2021-10-03,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109.0,West,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,286.93,7.0,0.0,140.5957,2021,2019,1,1.0,Consistent,32.0
6515.0,CA-2021-167640,2021-06-03,2021-10-03,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109.0,West,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,206.384,2.0,0.2,23.2182,2021,2019,1,1.0,Consistent,32.0
6516.0,US-2021-116652,2021-09-15,2021-09-19,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122.0,West,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",218.352,3.0,0.2,0.0,2021,2018,1,1.0,Consistent,32.0
6517.0,US-2021-116652,2021-09-15,2021-09-19,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122.0,West,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",529.9,5.0,0.0,105.98,2021,2018,1,1.0,Consistent,32.0
6518.0,US-2021-116652,2021-09-15,2021-09-19,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122.0,West,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,99.3,10.0,0.0,41.706,2021,2018,1,1.0,Consistent,32.0
6519.0,US-2021-116652,2021-09-15,2021-09-19,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122.0,West,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,108.96,2.0,0.0,30.5088,2021,2018,1,1.0,Consistent,32.0
6520.0,US-2021-116652,2021-09-15,2021-09-19,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122.0,West,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,2.688,1.0,0.2,0.84,2021,2018,1,1.0,Consistent,32.0
6521.0,CA-2021-138289,2021-01-16,2021-01-18,Second Class,AR-10540,Andy Reiter,Consumer,United States,Jackson,Michigan,49201.0,Central,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,5443.96,4.0,0.0,2504.2216,2021,2018,1,1.0,Consistent,32.0
6522.0,CA-2021-138289,2021-01-16,2021-01-18,Second Class,AR-10540,Andy Reiter,Consumer,United States,Jackson,Michigan,49201.0,Central,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,302.67,3.0,0.0,72.6408,2021,2018,1,1.0,Consistent,32.0
6523.0,CA-2021-138289,2021-01-16,2021-01-18,Second Class,AR-10540,Andy Reiter,Consumer,United States,Jackson,Michigan,49201.0,Central,OFF-PA-10001260,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",56.07,7.0,0.0,25.2315,2021,2018,1,1.0,Consistent,32.0
6532.0,US-2021-107384,2021-04-12,2021-08-12,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Rochester,Minnesota,55901.0,Central,OFF-AR-10001315,Office Supplies,Art,Newell 310,8.8,5.0,0.0,2.552,2021,2019,1,1.0,Consistent,32.0
6533.0,US-2021-107384,2021-04-12,2021-08-12,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Rochester,Minnesota,55901.0,Central,TEC-AC-10004595,Technology,Accessories,First Data TMFD35 PIN Pad,142.8,1.0,0.0,29.988,2021,2019,1,1.0,Consistent,32.0
6534.0,US-2021-107384,2021-04-12,2021-08-12,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Rochester,Minnesota,55901.0,Central,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,399.95,5.0,0.0,143.982,2021,2019,1,1.0,Consistent,32.0
6541.0,US-2021-107888,2021-11-16,2021-11-19,First Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,98103.0,West,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,73.68,6.0,0.0,34.6296,2021,2018,1,1.0,Consistent,32.0
6542.0,US-2021-107888,2021-11-16,2021-11-19,First Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,98103.0,West,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",139.92,2.0,0.0,23.7864,2021,2018,1,1.0,Consistent,32.0
6543.0,US-2021-107888,2021-11-16,2021-11-19,First Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,98103.0,West,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,107.88,3.0,0.2,10.788,2021,2018,1,1.0,Consistent,32.0
6544.0,US-2021-107888,2021-11-16,2021-11-19,First Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,98103.0,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29,1.0,0.0,7.9896,2021,2018,1,1.0,Consistent,32.0
6545.0,US-2021-154872,2021-05-14,2021-05-18,Standard Class,DP-13000,Darren Powers,Consumer,United States,Cleveland,Ohio,44105.0,East,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",58.17,5.0,0.7,-46.536,2021,2018,1,1.0,Consistent,32.0
6546.0,US-2021-154872,2021-05-14,2021-05-18,Standard Class,DP-13000,Darren Powers,Consumer,United States,Cleveland,Ohio,44105.0,East,OFF-LA-10000973,Office Supplies,Labels,Avery 502,5.04,2.0,0.2,1.764,2021,2018,1,1.0,Consistent,32.0
6547.0,US-2021-154872,2021-05-14,2021-05-18,Standard Class,DP-13000,Darren Powers,Consumer,United States,Cleveland,Ohio,44105.0,East,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,24.784,1.0,0.2,7.745,2021,2018,1,1.0,Consistent,32.0
6552.0,CA-2021-161578,2021-12-16,2021-12-21,Second Class,RB-19465,Rick Bensley,Home Office,United States,Los Angeles,California,90036.0,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,13.36,2.0,0.0,6.4128,2021,2018,1,1.0,Consistent,32.0
6553.0,CA-2021-161578,2021-12-16,2021-12-21,Second Class,RB-19465,Rick Bensley,Home Office,United States,Los Angeles,California,90036.0,West,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",158.9,5.0,0.0,7.945,2021,2018,1,1.0,Consistent,32.0
6562.0,CA-2021-144680,2021-03-31,2021-02-04,First Class,SC-20260,Scott Cohen,Corporate,United States,Arlington,Texas,76017.0,Central,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,33.62,5.0,0.8,-90.774,2021,2018,1,1.0,Consistent,32.0
6567.0,CA-2021-131282,2021-05-02,2021-08-02,Second Class,CB-12025,Cassandra Brandow,Consumer,United States,Waco,Texas,76706.0,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,243.992,4.0,0.8,-426.986,2021,2018,1,1.0,Consistent,32.0
6568.0,CA-2021-131282,2021-05-02,2021-08-02,Second Class,CB-12025,Cassandra Brandow,Consumer,United States,Waco,Texas,76706.0,Central,OFF-AR-10003087,Office Supplies,Art,Staples in misc. colors,7.12,5.0,0.2,0.712,2021,2018,1,1.0,Consistent,32.0
6576.0,CA-2021-123085,2021-03-03,2021-08-03,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Los Angeles,California,90008.0,West,TEC-AC-10000990,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,1049.44,8.0,0.0,440.7648,2021,2018,1,1.0,Consistent,32.0
6577.0,CA-2021-123085,2021-03-03,2021-08-03,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Los Angeles,California,90008.0,West,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,170.352,3.0,0.2,-17.0352,2021,2018,1,1.0,Consistent,32.0
6584.0,CA-2021-104731,2021-07-21,2021-07-27,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Salem,Virginia,24153.0,South,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,101.94,6.0,0.0,29.5626,2021,2018,1,1.0,Consistent,32.0
6585.0,CA-2021-104731,2021-07-21,2021-07-27,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Salem,Virginia,24153.0,South,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,271.96,4.0,0.0,67.99,2021,2018,1,1.0,Consistent,32.0
6586.0,CA-2021-104731,2021-07-21,2021-07-27,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Salem,Virginia,24153.0,South,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,8.8,5.0,0.0,3.872,2021,2018,1,1.0,Consistent,32.0
6587.0,CA-2021-104731,2021-07-21,2021-07-27,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Salem,Virginia,24153.0,South,OFF-AR-10003829,Office Supplies,Art,Newell 35,19.68,6.0,0.0,5.7072,2021,2018,1,1.0,Consistent,32.0
6588.0,CA-2021-104731,2021-07-21,2021-07-27,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Salem,Virginia,24153.0,South,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",302.94,3.0,0.0,69.6762,2021,2018,1,1.0,Consistent,32.0
6589.0,CA-2021-104731,2021-07-21,2021-07-27,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Salem,Virginia,24153.0,South,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,14.94,3.0,0.0,7.1712,2021,2018,1,1.0,Consistent,32.0
6590.0,CA-2021-104731,2021-07-21,2021-07-27,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Salem,Virginia,24153.0,South,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,231.72,2.0,0.0,11.586,2021,2018,1,1.0,Consistent,32.0
6596.0,CA-2021-157112,2021-04-23,2021-04-26,First Class,GG-14650,Greg Guthrie,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,11.76,5.0,0.7,-7.84,2021,2018,1,1.0,Consistent,32.0
6597.0,CA-2021-157112,2021-04-23,2021-04-26,First Class,GG-14650,Greg Guthrie,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,5.344,1.0,0.2,1.8704,2021,2018,1,1.0,Consistent,32.0
6604.0,CA-2021-146346,2021-06-17,2021-06-20,First Class,RA-19945,Ryan Akin,Consumer,United States,Commerce City,Colorado,80022.0,West,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,146.352,3.0,0.2,-32.9292,2021,2018,1,1.0,Consistent,32.0
6619.0,US-2021-167402,2021-01-13,2021-01-18,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Springfield,Missouri,65807.0,Central,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,32.4,5.0,0.0,15.552,2021,2018,1,1.0,Consistent,32.0
6620.0,US-2021-167402,2021-01-13,2021-01-18,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Springfield,Missouri,65807.0,Central,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,209.94,6.0,0.0,54.5844,2021,2018,1,1.0,Consistent,32.0
6621.0,US-2021-167402,2021-01-13,2021-01-18,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Springfield,Missouri,65807.0,Central,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4164.05,5.0,0.0,83.281,2021,2018,1,1.0,Consistent,32.0
6622.0,US-2021-167402,2021-01-13,2021-01-18,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Springfield,Missouri,65807.0,Central,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",212.94,3.0,0.0,53.235,2021,2018,1,1.0,Consistent,32.0
6635.0,CA-2021-144498,2021-06-05,2021-06-05,Same Day,MB-18085,Mick Brown,Consumer,United States,Charlotte,North Carolina,28205.0,South,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,68.541,11.0,0.7,-52.5481,2021,2018,1,1.0,Consistent,32.0
6636.0,CA-2021-144498,2021-06-05,2021-06-05,Same Day,MB-18085,Mick Brown,Consumer,United States,Charlotte,North Carolina,28205.0,South,TEC-PH-10004977,Technology,Phones,GE 30524EE4,627.168,4.0,0.2,70.5564,2021,2018,1,1.0,Consistent,32.0
6637.0,CA-2021-144498,2021-06-05,2021-06-05,Same Day,MB-18085,Mick Brown,Consumer,United States,Charlotte,North Carolina,28205.0,South,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",122.12,5.0,0.2,39.689,2021,2018,1,1.0,Consistent,32.0
6638.0,CA-2021-103352,2021-11-27,2021-11-30,Second Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York,10011.0,East,OFF-AR-10001573,Office Supplies,Art,American Pencil,6.99,3.0,0.0,2.0271,2021,2018,1,1.0,Consistent,32.0
6639.0,CA-2021-103352,2021-11-27,2021-11-30,Second Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York,10011.0,East,OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",107.424,6.0,0.2,36.2556,2021,2018,1,1.0,Consistent,32.0
6641.0,CA-2021-128328,2021-05-08,2021-09-08,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Indianapolis,Indiana,46203.0,Central,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,125.88,6.0,0.0,60.4224,2021,2018,1,1.0,Consistent,32.0
6642.0,CA-2021-128328,2021-05-08,2021-09-08,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Indianapolis,Indiana,46203.0,Central,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,79.78,2.0,0.0,29.5186,2021,2018,1,1.0,Consistent,32.0
6643.0,CA-2021-128328,2021-05-08,2021-09-08,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Indianapolis,Indiana,46203.0,Central,OFF-LA-10003498,Office Supplies,Labels,Avery 475,133.2,9.0,0.0,66.6,2021,2018,1,1.0,Consistent,32.0
6649.0,US-2021-124779,2021-08-09,2021-11-09,First Class,BF-11020,Barry Französisch,Corporate,United States,Arlington,Texas,76017.0,Central,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",42.616,7.0,0.8,-68.1856,2021,2018,1,1.0,Consistent,32.0
6650.0,US-2021-124779,2021-08-09,2021-11-09,First Class,BF-11020,Barry Französisch,Corporate,United States,Arlington,Texas,76017.0,Central,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,319.984,2.0,0.2,107.9946,2021,2018,1,1.0,Consistent,32.0
6651.0,US-2021-124779,2021-08-09,2021-11-09,First Class,BF-11020,Barry Französisch,Corporate,United States,Arlington,Texas,76017.0,Central,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",45.92,5.0,0.2,15.498,2021,2018,1,1.0,Consistent,32.0
6652.0,US-2021-124779,2021-08-09,2021-11-09,First Class,BF-11020,Barry Französisch,Corporate,United States,Arlington,Texas,76017.0,Central,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,21.184,2.0,0.6,-11.6512,2021,2018,1,1.0,Consistent,32.0
6653.0,US-2021-124779,2021-08-09,2021-11-09,First Class,BF-11020,Barry Französisch,Corporate,United States,Arlington,Texas,76017.0,Central,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,20.736,4.0,0.2,7.2576,2021,2018,1,1.0,Consistent,32.0
6654.0,US-2021-124779,2021-08-09,2021-11-09,First Class,BF-11020,Barry Französisch,Corporate,United States,Arlington,Texas,76017.0,Central,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",213.43,5.0,0.3,-39.637,2021,2018,1,1.0,Consistent,32.0
6655.0,CA-2021-135937,2021-02-20,2021-02-27,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,85234.0,West,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,333.576,3.0,0.2,25.0182,2021,2018,1,1.0,Consistent,32.0
6656.0,CA-2021-135937,2021-02-20,2021-02-27,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,85234.0,West,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,31.992,1.0,0.2,4.7988,2021,2018,1,1.0,Consistent,32.0
6657.0,CA-2021-135937,2021-02-20,2021-02-27,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,85234.0,West,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,51.168,2.0,0.2,-6.396,2021,2018,1,1.0,Consistent,32.0
6658.0,CA-2021-135937,2021-02-20,2021-02-27,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,85234.0,West,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,10.64,5.0,0.2,3.857,2021,2018,1,1.0,Consistent,32.0
6659.0,CA-2021-135937,2021-02-20,2021-02-27,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,85234.0,West,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",68.704,2.0,0.2,16.3172,2021,2018,1,1.0,Consistent,32.0
6660.0,CA-2021-135937,2021-02-20,2021-02-27,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,85234.0,West,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,386.91,9.0,0.5,-185.7168,2021,2018,1,1.0,Consistent,32.0
6664.0,CA-2021-162173,2021-10-26,2021-01-11,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Virginia Beach,Virginia,23464.0,South,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",356.85,5.0,0.0,60.6645,2021,2019,1,1.0,Consistent,32.0
6665.0,CA-2021-162173,2021-10-26,2021-01-11,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Virginia Beach,Virginia,23464.0,South,OFF-EN-10002831,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",251.58,7.0,0.0,113.211,2021,2019,1,1.0,Consistent,32.0
6667.0,CA-2021-122175,2021-12-05,2021-05-14,Second Class,CA-12775,Cynthia Arntzen,Consumer,United States,Vineland,New Jersey,8360.0,East,FUR-FU-10000719,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",42.85,5.0,0.0,15.426,2021,2018,1,1.0,Consistent,32.0
6668.0,CA-2021-122175,2021-12-05,2021-05-14,Second Class,CA-12775,Cynthia Arntzen,Consumer,United States,Vineland,New Jersey,8360.0,East,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,6.16,2.0,0.0,2.9568,2021,2018,1,1.0,Consistent,32.0
6669.0,CA-2021-122175,2021-12-05,2021-05-14,Second Class,CA-12775,Cynthia Arntzen,Consumer,United States,Vineland,New Jersey,8360.0,East,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,17.0,2.0,0.0,4.42,2021,2018,1,1.0,Consistent,32.0
6670.0,CA-2021-122175,2021-12-05,2021-05-14,Second Class,CA-12775,Cynthia Arntzen,Consumer,United States,Vineland,New Jersey,8360.0,East,TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",87.4,5.0,0.0,34.96,2021,2018,1,1.0,Consistent,32.0
6671.0,CA-2021-161088,2021-05-25,2021-05-29,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Columbus,Georgia,31907.0,South,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,29.84,2.0,0.0,13.428,2021,2020,1,1.0,Consistent,32.0
6680.0,CA-2021-145037,2021-02-09,2021-07-09,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Meriden,Connecticut,6450.0,East,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,10.9,1.0,0.0,2.834,2021,2020,1,1.0,Consistent,32.0
6681.0,CA-2021-145037,2021-02-09,2021-07-09,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Meriden,Connecticut,6450.0,East,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,79.92,4.0,0.0,37.5624,2021,2020,1,1.0,Consistent,32.0
6682.0,CA-2021-145037,2021-02-09,2021-07-09,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Meriden,Connecticut,6450.0,East,OFF-PA-10002499,Office Supplies,Paper,Xerox 1890,146.82,3.0,0.0,73.41,2021,2020,1,1.0,Consistent,32.0
6683.0,CA-2021-154466,2021-01-01,2021-02-01,First Class,DP-13390,Dennis Pardue,Home Office,United States,Franklin,Wisconsin,53132.0,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,3.6,2.0,0.0,1.728,2021,2018,1,1.0,Consistent,32.0
6689.0,CA-2021-140494,2021-10-03,2021-03-15,Second Class,CM-11815,Candace McMahon,Corporate,United States,San Francisco,California,94109.0,West,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,111.96,4.0,0.0,21.2724,2021,2018,1,1.0,Consistent,32.0
6690.0,CA-2021-104108,2021-02-12,2021-09-12,Standard Class,RP-19855,Roy Phan,Corporate,United States,Houston,Texas,77095.0,Central,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,12.16,5.0,0.2,2.128,2021,2018,1,1.0,Consistent,32.0
6691.0,US-2021-165869,2021-07-31,2021-05-08,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Milwaukee,Wisconsin,53209.0,Central,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,17.52,4.0,0.0,8.4096,2021,2018,1,1.0,Consistent,32.0
6692.0,US-2021-165869,2021-07-31,2021-05-08,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Milwaukee,Wisconsin,53209.0,Central,OFF-AP-10002472,Office Supplies,Appliances,3M Office Air Cleaner,155.88,6.0,0.0,54.558,2021,2018,1,1.0,Consistent,32.0
6693.0,CA-2021-160899,2021-11-08,2021-08-13,Second Class,DR-12940,Daniel Raglin,Home Office,United States,Lake Charles,Louisiana,70601.0,South,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,477.51,11.0,0.0,219.6546,2021,2018,1,1.0,Consistent,32.0
6694.0,CA-2021-144225,2021-09-30,2021-02-10,Second Class,CC-12475,Cindy Chapman,Consumer,United States,Baltimore,Maryland,21215.0,East,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,164.88,3.0,0.0,80.7912,2021,2018,1,1.0,Consistent,32.0
